x1,y1,z1,torso_lift_joint,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_joint
0.9440107213989204,0.22843117223053822,-0.10169835449950515,0.29642688252543936,1.610084845793362,-0.9300979551042644,-3.13980162417975,1.8306198517825214,-1.57701571762823,-0.6199674382823896,-1.5768677851512432
0.498914683502098,0.6117042218620999,0.4848017400846685,0.2821956663459985,2.6702338456663797,0.9842415177415993,-2.6979858493667632,-0.3133479765143019,1.880312692952785,-1.3144825508136482,1.619245238225717
0.8306995830872943,-0.4968654056181289,0.09860246387678218,0.3279380999296154,0.23475213802527212,0.9215929512572989,-0.7595091595132869,1.0678567174505094,-1.8605369403971705,-0.19631228950017285,-0.6106143756792543
0.6910847359192448,0.43293102073367107,0.4642317932837795,0.019743557745099994,2.3642910669602433,0.9319320778274962,-0.4908062813732878,-0.32325329598042707,1.7724989061344127,-0.1957075549224743,-0.9961969721872179
0.08908162810637732,0.5506936241707027,-0.7514507988545528,0.3476034373289581,2.599492190720513,-1.3105652905274576,-1.2173109720882433,1.2023672616378112,1.13776164920971,0.5084962703962879,-1.7689922619228
0.4535980536071596,0.05588299282095821,-0.3890730621848938,0.04601613574165699,0.6077869029758327,0.7883238609286964,0.017006012558163554,2.286819145020242,-1.2982480635495561,1.386523389522903,-1.6700500048704094
0.9074033702831747,-0.17864292530661596,-0.5938863199845402,0.10290101989814217,0.5705085397544543,-0.871694502980727,0.7431259298214129,-0.31850171157379775,-1.9834132193090959,-1.1722577902184061,-1.7322124669475805
0.37888964433388317,-0.20989810926841845,-0.4421144712766091,0.28227385722104326,2.187560496411493,-1.5007594782098919,0.9244811241146745,2.2863888519346323,1.7302153619074343,1.1715799222101073,-0.2525352611014359
0.43074589041759415,0.7703942739846936,-0.7774877309671766,0.24376420034761448,2.6788570510744263,-1.0001116503974008,0.7499884949915209,0.19456412943045445,-1.5498287788308225,-1.1987584185820774,-1.5326246428844152
-0.003122430094037787,-0.33826694395858514,-0.700608396644251,0.10250999765423231,0.1719243967723513,-0.7777888870811427,1.4004511322583206,0.6766355099756214,1.9020019860414628,-0.852581396914903,-0.6928449256987527
0.5748765714741431,0.3912490049055478,-0.10661785901720422,0.32011888028774604,1.8541997957798997,-1.4198255153351194,-2.154677691669255,2.2514191274282056,-0.9360254153875224,1.393646582088252,-1.7740589343955957
0.760930016538435,0.22912153575888328,-0.3363599481212859,0.019469812681107933,2.3682965009059993,0.8995681541640334,0.5046703075568726,1.9939061396563733,0.813307874504645,-1.1594443800521632,1.848323588271453
0.752463625170094,0.760610252186063,0.13691836477469033,0.19336916198630916,2.67888573859302,0.920242994686501,-2.1726671185637936,-0.3227052828976297,-0.8813282814647224,-1.1004422420687698,-1.3604682931857712
0.783143936190185,-0.0306793102409183,-0.5293519202164407,0.13332188200802975,2.493040770395356,-1.406512463921293,1.2261079137645552,1.8078644806319357,-0.733439572776337,-0.8115354321637385,0.4159399434735538
0.6370917386632229,0.48044113840255964,0.4321931245143146,0.029947639377611322,2.238017436186238,0.8904979187419415,1.0210772508844894,-0.32376541277692494,0.22583760659484692,-0.566725359303657,2.0481233413665794
0.5141446407592504,-0.23050554185466,-0.13716306603073425,0.019899942137774677,0.23580481824348803,-1.0015308941020349,-2.380088024681014,2.286404768352183,0.19086545124302012,0.9960078799370816,-1.7066893935705751
0.4803918955087766,-0.08022232200314772,-0.13720263183987624,0.30768632098581394,2.2022410343192114,-1.2319148473860102,1.199518200688454,2.283981109606247,1.4545327139698014,-0.5186524853179514,-0.9470221666108298
0.8223055001457771,0.08372407219375366,-0.3830744909343209,0.33278601610758635,0.4009247487455855,-1.1059734928669005,-1.531988567355609,2.0263926162628003,-1.8126070159257037,-0.6717386606432375,0.7784613064855359
-0.028086855232158814,-0.10304475793526913,-0.2448590234646575,0.22366643670059153,0.06988714904874106,0.8127943047188916,1.1924964172962527,2.1339843310649362,0.8781433767739495,0.10315641055095019,1.8169112271108474
0.47911881487059127,0.6790170019030916,0.0028121375470944177,0.34130895904672504,2.459006691752176,-1.078697977534266,-2.669760213582895,2.0581300618074,2.0743189809074627,-0.5303113231382153,0.16038241558058985
0.7230302182473501,0.6034712695145016,-0.2038907935205596,0.028656892014178523,2.0519701359519327,-1.012532728436234,-2.977572937234899,2.0773827964695157,1.8974138437983776,0.9013642592009705,-0.42921314089138385
